stemId,species,DBH,stemType,logNum,assort,diamToUb,length
104901,1,278,1,3,4,243,609
104901,1,278,1,4,4,216,372
104901,1,278,1,5,7,149,548
104901,1,278,1,6,7,131,503
104901,1,278,1,7,9,67,504
104900,1,216,1,1,4,188,540
104900,1,216,1,2,7,165,560
104900,1,216,1,3,7,133,556
104900,1,216,1,4,9,79,531
104903,1,395,1,1,9,399,10
104903,1,395,1,2,4,341,612
104903,1,395,1,3,4,279,612
104902,1,142,2,1,7,120,505
104902,1,142,2,2,7,88,543
104905,1,295,2,1,9,299,30
104904,1,362,1,1,0,0,8
104904,1,362,1,2,4,315,612
104904,1,362,1,3,4,265,612
104904,1,362,1,4,4,196,492
104904,1,362,1,5,7,139,571
104907,1,349,1,1,9,359,24
104907,1,349,1,2,4,261,612
104907,1,349,1,3,4,218,489
104907,1,349,1,4,7,166,563
104907,1,349,1,5,7,95,545
104906,1,133,2,1,9,83,587
104906,1,133,2,2,0,0,4
104909,1,143,2,1,7,115,570
104909,1,143,2,2,9,81,585
104908,1,207,1,1,4,198,551
104908,1,207,1,2,7,161,554
104908,1,207,1,3,7,111,572
104911,1,297,1,1,4,236,490
104911,1,297,1,2,4,188,491
104911,1,297,1,3,7,148,544
104911,1,297,1,4,9,99,601
104910,1,468,1,1,0,497,2
104910,1,468,1,2,4,396,609
104910,1,468,1,3,9,396,21
104910,1,468,1,4,4,333,612
104910,1,468,1,5,4,262,612
104910,1,468,1,6,7,149,537
104913,1,266,1,1,0,265,2
104913,1,266,1,2,4,203,491
104913,1,266,1,3,4,180,526
104913,1,266,1,4,7,150,484
104913,1,266,1,5,7,100,526
104912,1,302,1,1,9,303,42
104912,1,302,1,2,4,188,496
104912,1,302,1,3,7,160,546
104912,1,302,1,4,9,144,217
104915,1,316,1,1,9,315,53
104915,1,316,1,2,4,246,492
104915,1,316,1,3,4,207,492
104915,1,316,1,4,4,194,370
104915,1,316,1,5,7,142,501
104914,1,170,2,1,9,151,370
104917,1,154,2,1,7,126,480
104917,1,154,2,2,7,96,547
104917,1,154,2,3,9,66,586
104916,1,183,2,1,7,142,514
104916,1,183,2,2,7,120,514
104916,1,183,2,3,7,90,522
104919,1,263,1,1,4,238,541
104919,1,263,1,2,4,193,576
104919,1,263,1,3,9,150,589
104919,1,263,1,4,7,104,552
104918,1,190,2,1,7,142,544
104918,1,190,2,2,7,120,517
104918,1,190,2,3,7,84,451
104921,1,208,2,1,9,154,587
104921,1,208,2,2,7,140,505
104921,1,208,2,3,9,97,614
104920,1,242,1,1,4,184,535
104920,1,242,1,2,9,150,579
104920,1,242,1,3,7,124,498
104923,1,222,1,1,4,184,509
104923,1,222,1,2,7,142,535
104923,1,222,1,3,7,91,515
104922,1,295,2,1,9,287,90
104925,1,280,1,1,4,218,492
104925,1,280,1,2,4,204,372
104925,1,280,1,3,7,137,569
104925,1,280,1,4,7,100,559
104924,1,362,1,1,4,326,612
104924,1,362,1,2,7,173,551
104924,1,362,1,3,7,144,552
104924,1,362,1,4,7,95,489
104927,1,255,1,1,4,189,549
104927,1,255,1,2,7,146,504
104927,1,255,1,3,7,96,534
104926,1,243,1,1,9,250,28
104926,1,243,1,2,4,180,546
104926,1,243,1,3,7,139,522
104926,1,243,1,4,7,114,513
104929,1,224,2,1,7,145,542
104928,1,130,2,1,7,126,495
104928,1,130,2,2,7,99,415
104931,1,198,2,1,7,159,484
104931,1,198,2,2,9,134,592
104931,1,198,2,3,9,103,595
104930,1,168,2,1,7,126,550
104930,1,168,2,2,7,97,567
104930,1,168,2,3,9,65,578
104933,1,296,1,1,9,306,12
104933,1,296,1,2,4,249,612
104933,1,296,1,3,4,215,549
104933,1,296,1,4,9,124,589
104933,1,296,1,5,9,99,620
104932,1,177,2,1,7,159,511
104932,1,177,2,2,9,126,595
104932,1,177,2,3,7,101,502
104932,1,177,2,4,9,63,699
104935,1,144,2,1,7,88,544
104934,1,336,1,1,9,347,12
104934,1,336,1,2,4,266,612
104934,1,336,1,3,4,235,609
104934,1,336,1,4,9,190,315
104934,1,336,1,5,7,137,572
104937,1,438,1,1,9,448,15
104937,1,438,1,2,4,366,609
104937,1,438,1,3,4,328,609
104936,1,272,1,1,0,269,3
104936,1,272,1,2,4,215,492
104936,1,272,1,3,4,196,492
104936,1,272,1,4,7,155,545
104936,1,272,1,5,7,126,450
104939,1,403,1,1,9,322,887
104939,1,403,1,2,9,274,53
104939,1,403,1,3,4,221,491
104939,1,403,1,4,7,153,514
104939,1,403,1,5,9,119,318
104938,1,313,1,1,4,237,611
104938,1,313,1,2,4,184,369
104938,1,313,1,3,7,82,460
104941,1,250,1,1,4,182,538
104941,1,250,1,2,7,128,567
104941,1,250,1,3,7,87,519
104940,1,360,1,1,9,359,43
104940,1,360,1,2,4,322,613
104943,1,245,1,1,4,201,370
104943,1,245,1,2,7,131,531
104942,1,416,1,1,9,419,18
104942,1,416,1,2,4,380,610
104942,1,416,1,3,9,380,13
104942,1,416,1,4,4,314,611
104945,1,383,1,1,9,387,12
104945,1,383,1,2,4,336,549
104945,1,383,1,3,4,294,611
104945,1,383,1,4,9,294,95
104945,1,383,1,5,4,259,429
104945,1,383,1,6,7,156,537
104944,1,223,1,1,4,204,507
104944,1,223,1,2,7,149,485
104944,1,223,1,3,7,124,539
104944,1,223,1,4,7,83,488
104947,1,400,1,1,9,406,16
104947,1,400,1,2,4,328,613
104947,1,400,1,3,4,285,612
104947,1,400,1,4,9,281,13
104947,1,400,1,5,4,203,492
104947,1,400,1,6,9,144,579
104946,1,214,1,1,4,186,545
104946,1,214,1,2,7,147,532
104946,1,214,1,3,9,112,601
104949,1,197,2,1,7,165,554
104949,1,197,2,2,7,131,510
104949,1,197,2,3,7,90,504
104948,1,108,2,1,7,92,468
104951,1,255,1,1,9,284,8
104951,1,255,1,2,4,207,489
104951,1,255,1,3,4,191,369
104951,1,255,1,4,7,154,528
104951,1,255,1,5,7,115,537
104951,1,255,1,6,7,85,498
104950,1,297,1,1,9,282,9
104950,1,297,1,2,4,243,612
104950,1,297,1,3,4,193,492
104950,1,297,1,4,7,160,533
104950,1,297,1,5,7,128,496
104953,1,268,1,1,0,0,8
104953,1,268,1,2,4,227,492
104953,1,268,1,3,4,211,492
104953,1,268,1,4,4,203,372
104953,1,268,1,5,7,142,540
104953,1,268,1,6,7,91,502
104952,1,282,1,1,9,292,10
104952,1,282,1,2,4,229,492
104952,1,282,1,3,4,189,492
104952,1,282,1,4,7,159,534
104952,1,282,1,5,7,120,555
104955,1,236,2,1,7,170,578
104954,1,378,1,1,0,0,8
104954,1,378,1,2,4,328,610
104954,1,378,1,3,4,305,371
104954,1,378,1,4,9,305,41
104957,1,185,2,1,7,166,484
104956,1,192,2,1,7,171,529
104956,1,192,2,2,7,133,526
104959,1,254,2,1,9,194,368
104959,1,254,2,2,9,171,380
104959,1,254,2,3,9,149,395
104959,1,254,2,4,7,104,446
104959,1,254,2,5,9,91,381
104958,1,339,1,1,9,345,15
104958,1,339,1,2,9,343,13
104958,1,339,1,3,4,280,612
104958,1,339,1,4,4,215,609
104958,1,339,1,5,7,137,535
104961,1,328,1,1,0,0,5
104961,1,328,1,2,4,289,612
104961,1,328,1,3,4,233,611
104961,1,328,1,4,9,231,14
104961,1,328,1,5,4,186,371
104961,1,328,1,6,7,142,551
104960,1,386,1,1,4,340,612
104960,1,386,1,2,4,290,612
104960,1,386,1,3,4,239,549
104960,1,386,1,4,7,158,523
104963,1,332,1,1,9,339,20
104963,1,332,1,2,4,283,612
104963,1,332,1,3,4,236,609
104963,1,332,1,4,4,191,489
104963,1,332,1,5,7,132,538
104962,1,213,1,1,9,206,138
104962,1,213,1,2,4,181,492
104962,1,213,1,3,7,126,545
104962,1,213,1,4,9,59,529
104965,1,330,1,1,4,289,611
104965,1,330,1,2,4,241,612
104965,1,330,1,3,4,196,489
104965,1,330,1,4,7,131,544
104965,1,330,1,5,9,120,191
104964,1,266,1,1,9,274,11
104964,1,266,1,2,4,205,491
104964,1,266,1,3,4,196,372
104964,1,266,1,4,7,157,544
104964,1,266,1,5,7,125,542
104967,1,304,1,1,9,311,13
104967,1,304,1,2,4,267,612
104967,1,304,1,3,4,221,612
104967,1,304,1,4,4,183,371
104967,1,304,1,5,9,101,615
104966,1,239,2,1,7,168,515
104966,1,239,2,2,9,133,398
104969,1,336,1,1,9,340,20
104969,1,336,1,2,4,274,612
104969,1,336,1,3,9,274,13
104969,1,336,1,4,4,227,492
104969,1,336,1,5,4,206,372
104969,1,336,1,6,7,154,500
104969,1,336,1,7,7,101,508
104968,1,219,1,1,4,182,551
104968,1,219,1,2,7,149,547
104968,1,219,1,3,7,120,552
104971,1,382,2,1,9,406,17
104971,1,382,2,2,0,408,2
104970,1,113,2,1,9,105,582
104970,1,113,2,2,9,66,599
104973,1,276,1,1,9,284,12
104973,1,276,1,2,4,222,611
104973,1,276,1,3,4,201,370
104973,1,276,1,4,7,158,500
104973,1,276,1,5,9,80,623
104972,1,307,1,1,4,277,612
104972,1,307,1,2,4,234,492
104972,1,307,1,3,4,211,371
104972,1,307,1,4,7,149,515
104975,1,380,1,1,0,0,8
104975,1,380,1,2,4,350,609
104975,1,380,1,3,4,294,610
104975,1,380,1,4,4,261,369
104975,1,380,1,5,4,182,552
104974,1,276,1,1,4,223,491
104974,1,276,1,2,4,198,491
104974,1,276,1,3,7,168,454
104974,1,276,1,4,7,135,488
104974,1,276,1,5,7,90,457
104977,1,153,2,1,9,133,600
104976,1,215,2,1,7,173,556
104976,1,215,2,2,7,148,535
104976,1,215,2,3,7,124,541
104979,1,239,1,1,9,248,14
104979,1,239,1,2,4,206,492
104979,1,239,1,3,4,184,369
104979,1,239,1,4,7,156,487
104979,1,239,1,5,7,128,507
104979,1,239,1,6,7,89,416
104978,1,210,1,1,9,220,15
104978,1,210,1,2,4,192,370
104978,1,210,1,3,7,160,496
104978,1,210,1,4,7,132,557
104981,1,234,1,1,4,200,372
104981,1,234,1,2,7,153,573
104981,1,234,1,3,7,128,477
104981,1,234,1,4,7,85,558
104980,1,301,1,1,9,294,85
104980,1,301,1,2,4,218,492
104980,1,301,1,3,4,207,371
104980,1,301,1,4,7,149,499
104980,1,301,1,5,7,115,504
104980,1,301,1,6,9,63,547
104983,1,448,1,1,0,0,1
104983,1,448,1,2,4,370,612
104983,1,448,1,3,4,309,613
104983,1,448,1,4,4,241,550
104983,1,448,1,5,7,132,547
104982,1,318,1,1,4,262,612
104982,1,318,1,2,4,214,609
104982,1,318,1,3,9,205,129
104982,1,318,1,4,7,140,527
104985,1,362,1,1,4,321,612
104985,1,362,1,2,4,291,489
104985,1,362,1,3,9,291,6
104985,1,362,1,4,4,214,491
104985,1,362,1,5,7,155,554
104984,1,424,1,1,9,418,9
104984,1,424,1,2,4,345,609
104984,1,424,1,3,4,309,612
104984,1,424,1,4,9,309,34
104984,1,424,1,5,4,260,370
104984,1,424,1,6,0,262,2
104984,1,424,1,7,4,193,452
104987,1,330,1,1,0,341,2
104987,1,330,1,2,4,262,612
104987,1,330,1,3,4,212,492
104987,1,330,1,4,7,134,544
104986,1,289,1,1,9,315,11
104986,1,289,1,2,4,226,492
104986,1,289,1,3,4,182,596
104986,1,289,1,4,7,142,539
104986,1,289,1,5,7,106,526
104989,1,115,2,1,7,108,518
104989,1,115,2,2,7,108,488
104988,1,376,1,1,9,387,7
104988,1,376,1,2,4,320,610
104988,1,376,1,3,4,276,611
104988,1,376,1,4,4,220,492
104988,1,376,1,5,7,155,487
104991,1,481,1,1,4,424,609
104991,1,481,1,2,9,424,14
104991,1,481,1,3,4,346,611
104991,1,481,1,4,0,346,2
104991,1,481,1,5,4,273,611
104991,1,481,1,6,4,212,541
104990,1,346,1,1,0,340,2
104990,1,346,1,2,4,287,611
104990,1,346,1,3,9,287,14
104990,1,346,1,4,4,236,550
104990,1,346,1,5,4,186,372
104990,1,346,1,6,7,134,502
104993,1,316,1,1,4,263,612
104993,1,316,1,2,4,220,491
104993,1,316,1,3,4,183,372
104993,1,316,1,4,7,138,542
104993,1,316,1,5,9,84,672
104992,1,79,2,1,9,76,510
104995,1,409,1,1,0,0,2
104995,1,409,1,2,9,433,12
104995,1,409,1,3,4,333,612
104995,1,409,1,4,4,297,610
104995,1,409,1,5,4,237,491
104994,1,362,1,1,9,374,18
104994,1,362,1,2,4,304,612
104994,1,362,1,3,4,259,611
104994,1,362,1,4,4,208,492
104994,1,362,1,5,9,167,211
104997,1,411,1,1,0,0,1
104997,1,411,1,2,4,347,611
104997,1,411,1,3,4,307,611
104997,1,411,1,4,4,234,491
104997,1,411,1,5,7,142,553
104996,1,192,2,1,7,164,495
104996,1,192,2,2,7,134,500
104996,1,192,2,3,7,107,538
104999,1,174,2,1,7,157,563
104999,1,174,2,2,7,115,533
104999,1,174,2,3,9,61,575
104998,1,322,1,1,9,311,136
104998,1,322,1,2,4,207,492
104998,1,322,1,3,4,193,372
104998,1,322,1,4,7,162,531
104998,1,322,1,5,7,102,476
105001,1,289,1,1,9,292,34
105001,1,289,1,2,4,241,369
105001,1,289,1,3,4,210,371
105001,1,289,1,4,7,173,515
105001,1,289,1,5,7,125,485
105000,1,320,1,1,9,315,9
105000,1,320,1,2,4,273,612
105000,1,320,1,3,4,237,369
105000,1,320,1,4,9,218,150
105000,1,320,1,5,7,162,555
105000,1,320,1,6,7,110,457
105003,1,137,2,1,7,109,545
105002,1,304,1,1,9,317,5
105002,1,304,1,2,4,253,612
105002,1,304,1,3,4,215,492
105002,1,304,1,4,7,159,550
105002,1,304,1,5,7,127,489
105005,1,285,1,1,1,0,0
105005,1,285,1,2,4,237,549
105005,1,285,1,3,4,204,492
105005,1,285,1,4,7,159,536
105005,1,285,1,5,7,124,513
105004,1,338,1,1,9,344,17
105004,1,338,1,2,4,267,611
105004,1,338,1,3,4,209,611
105004,1,338,1,4,7,142,572
105007,1,325,1,1,1,0,0
105007,1,325,1,2,4,265,609
105007,1,325,1,3,4,220,493
105007,1,325,1,4,7,145,491
105007,1,325,1,5,9,145,47
105007,1,325,1,6,7,106,482
105006,1,270,1,1,1,0,0
105006,1,270,1,2,4,240,372
105006,1,270,1,3,4,211,372
105006,1,270,1,4,4,191,371
105006,1,270,1,5,7,141,509
105006,1,270,1,6,7,100,461
105009,1,258,1,1,9,278,10
105009,1,258,1,2,4,194,491
105009,1,258,1,3,7,173,544
105009,1,258,1,4,7,132,540
105008,1,284,1,1,1,0,0
105008,1,284,1,2,4,207,491
105008,1,284,1,3,9,178,372
105008,1,284,1,4,7,139,507
105008,1,284,1,5,7,103,542
105011,1,428,1,1,0,0,1
105011,1,428,1,2,4,363,613
105011,1,428,1,3,4,310,612
105011,1,428,1,4,4,237,612
105010,1,296,1,1,1,0,0
105010,1,296,1,2,4,229,611
105010,1,296,1,3,4,183,491
105010,1,296,1,4,9,141,586
105010,1,296,1,5,7,93,522
105013,1,399,1,1,9,405,8
105013,1,399,1,2,4,324,610
105013,1,399,1,3,4,301,612
105013,1,399,1,4,9,301,5
105013,1,399,1,5,4,258,371
105013,1,399,1,6,7,179,478
105012,1,305,1,1,4,211,510
105012,1,305,1,2,4,184,493
105012,1,305,1,3,7,154,550
105012,1,305,1,4,7,127,513
105015,1,372,1,1,9,373,7
105015,1,372,1,2,4,281,612
105015,1,372,1,3,4,233,489
105015,1,372,1,4,7,141,504
105015,1,372,1,5,9,105,246
105014,1,328,1,1,1,0,0
105014,1,328,1,2,4,258,612
105014,1,328,1,3,4,217,492
105014,1,328,1,4,4,195,371
105014,1,328,1,5,7,130,519
105017,1,320,1,1,9,326,12
105017,1,320,1,2,4,229,492
105017,1,320,1,3,4,219,369
105017,1,320,1,4,7,169,536
105017,1,320,1,5,7,125,561
105016,1,354,1,1,0,0,1
105016,1,354,1,2,4,285,611
105016,1,354,1,3,4,248,492
105016,1,354,1,4,7,156,484
105016,1,354,1,5,7,93,536
105019,1,468,1,1,9,469,10
105019,1,468,1,2,4,404,611
105019,1,468,1,3,9,394,27
105018,1,203,2,1,7,153,541
105018,1,203,2,2,7,130,470
105021,1,268,1,1,4,196,521
105021,1,268,1,2,7,147,511
105021,1,268,1,3,7,98,438
105020,1,258,1,1,4,227,471
105020,1,258,1,2,7,178,534
105023,1,239,2,1,7,177,411
105023,1,239,2,2,9,150,362
105023,1,239,2,3,9,130,396
105023,1,239,2,4,7,89,405
105022,1,343,1,1,9,350,5
105022,1,343,1,2,4,274,609
105022,1,343,1,3,4,228,492
105022,1,343,1,4,4,185,369
105022,1,343,1,5,7,125,574
105025,1,277,1,1,1,0,0
105025,1,277,1,2,4,233,489
105025,1,277,1,3,4,191,492
105025,1,277,1,4,7,150,576
105025,1,277,1,5,7,114,483
105024,1,422,1,1,9,427,10
105024,1,422,1,2,4,353,609
105024,1,422,1,3,9,353,8
105024,1,422,1,4,4,287,612
105024,1,422,1,5,4,213,492
105024,1,422,1,6,7,142,510
105027,1,395,1,1,0,0,1
105027,1,395,1,2,4,356,609
105027,1,395,1,3,4,294,612
105027,1,395,1,4,4,236,492
105027,1,395,1,5,4,206,372
105027,1,395,1,6,7,126,501
105026,1,378,1,1,9,382,14
105026,1,378,1,2,4,309,612
105026,1,378,1,3,4,265,612
105026,1,378,1,4,4,222,461
105026,1,378,1,5,7,151,526
105029,1,310,1,1,9,310,4
105029,1,310,1,2,4,261,612
105029,1,310,1,3,4,226,492
105029,1,310,1,4,4,197,371
105029,1,310,1,5,7,126,518
105028,1,342,1,1,1,0,0
105028,1,342,1,2,9,336,7
105028,1,342,1,3,4,293,369
105028,1,342,1,4,4,246,609
105028,1,342,1,5,9,246,187
105028,1,342,1,6,9,167,316
105028,1,342,1,7,7,144,538
105028,1,342,1,8,9,128,259
105031,1,369,1,1,9,390,10
105031,1,369,1,2,4,302,612
105031,1,369,1,3,4,253,370
105031,1,369,1,4,4,211,372
105031,1,369,1,5,7,163,420
105030,1,387,1,1,0,0,6
105030,1,387,1,2,4,332,609
105030,1,387,1,3,4,285,612
105030,1,387,1,4,4,220,491
105030,1,387,1,5,9,147,616
105033,1,317,1,1,9,327,12
105033,1,317,1,2,4,246,612
105033,1,317,1,3,4,204,371
105033,1,317,1,4,7,149,508
105033,1,317,1,5,9,124,585
105032,1,222,2,1,7,134,559
105032,1,222,2,2,7,122,505
105035,1,502,1,1,4,399,613
105035,1,502,1,2,4,357,611
105035,1,502,1,3,0,357,2
105035,1,502,1,4,4,261,612
105034,1,386,1,1,0,382,1
105034,1,386,1,2,4,318,612
105034,1,386,1,3,4,283,612
105034,1,386,1,4,4,222,372
105034,1,386,1,5,7,141,492
105037,1,312,1,1,4,263,612
105037,1,312,1,2,4,231,490
105037,1,312,1,3,7,127,425
105036,1,366,1,1,4,328,369
105036,1,366,1,2,4,265,471
105036,1,366,1,3,4,229,551
105036,1,366,1,4,4,182,461
105039,1,478,1,1,4,390,612
105039,1,478,1,2,4,319,612
105039,1,478,1,3,4,254,369
105039,1,478,1,4,7,167,435
105038,1,281,1,1,0,292,3
105038,1,281,1,2,4,251,372
105038,1,281,1,3,4,219,372
105038,1,281,1,4,7,152,533
105038,1,281,1,5,7,123,528
105041,1,214,2,1,7,176,538
105041,1,214,2,2,7,135,555
105040,1,369,1,1,9,374,17
105040,1,369,1,2,4,346,609
105040,1,369,1,3,4,297,369
105043,1,289,1,1,4,246,491
105043,1,289,1,2,4,223,369
105043,1,289,1,3,7,159,484
105043,1,289,1,4,7,91,470
105042,1,503,1,1,9,486,7
105042,1,503,1,2,4,426,549
105042,1,503,1,3,9,409,224
105045,1,388,1,1,9,363,190
105045,1,388,1,2,1,0,0
105045,1,388,1,3,4,325,549
105045,1,388,1,4,4,268,549
105045,1,388,1,5,4,241,370
105045,1,388,1,6,7,154,578
105045,1,388,1,7,9,129,253
105044,1,346,1,1,4,275,611
105044,1,346,1,2,4,206,492
105044,1,346,1,3,7,139,423
105047,1,303,1,1,0,0,6
105047,1,303,1,2,4,252,489
105047,1,303,1,3,4,216,491
105047,1,303,1,4,7,171,493
105046,1,249,1,1,4,184,570
105046,1,249,1,2,7,134,527
105049,1,428,1,1,1,0,0
105049,1,428,1,2,1,0,0
105049,1,428,1,3,4,340,610
105049,1,428,1,4,4,308,611
105048,1,312,1,1,1,0,0
105048,1,312,1,2,4,263,550
105048,1,312,1,3,4,216,492
105048,1,312,1,4,4,213,373
105048,1,312,1,5,7,156,525
105048,1,312,1,6,7,127,550
105051,1,320,1,1,9,317,6
105051,1,320,1,2,4,249,490
105051,1,320,1,3,4,244,372
105051,1,320,1,4,4,190,533
105051,1,320,1,5,7,145,548
105051,1,320,1,6,7,104,447
105050,1,304,1,1,4,235,612
105050,1,304,1,2,7,153,560
105053,1,304,1,1,9,300,6
105053,1,304,1,2,4,252,489
105053,1,304,1,3,4,226,491
105053,1,304,1,4,4,188,473
105053,1,304,1,5,7,91,514
105052,1,347,1,1,1,0,0
105052,1,347,1,2,4,301,550
105052,1,347,1,3,4,269,489
105052,1,347,1,4,4,230,369
105052,1,347,1,5,7,153,476
105052,1,347,1,6,7,90,434
105055,1,310,1,1,9,278,121
105055,1,310,1,2,4,258,492
105055,1,310,1,3,4,241,370
105055,1,310,1,4,4,195,372
105055,1,310,1,5,7,142,497
105054,1,334,1,1,9,348,10
105054,1,334,1,2,4,309,612
105054,1,334,1,3,4,269,551
105054,1,334,1,4,4,215,491
105054,1,334,1,5,7,152,550
105054,1,334,1,6,7,97,486
105057,1,360,1,1,4,307,612
105057,1,360,1,2,4,272,611
105057,1,360,1,3,4,237,564
105056,1,287,1,1,4,224,501
105056,1,287,1,2,4,201,522
105056,1,287,1,3,7,145,549
105056,1,287,1,4,7,95,450
105059,1,301,1,1,1,0,0
105059,1,301,1,2,4,243,369
105059,1,301,1,3,4,230,372
105059,1,301,1,4,4,210,370
105059,1,301,1,5,7,169,525
105059,1,301,1,6,7,137,482
105058,1,290,1,1,4,238,491
105058,1,290,1,2,4,190,492
105058,1,290,1,3,7,172,466
105058,1,290,1,4,7,134,494
105061,1,309,1,1,4,260,549
105061,1,309,1,2,4,198,489
105061,1,309,1,3,7,162,544
105061,1,309,1,4,9,131,587
105060,1,335,1,1,0,0,1
105060,1,335,1,2,4,288,611
105060,1,335,1,3,4,234,612
105060,1,335,1,4,4,189,471
105060,1,335,1,5,7,153,457
105063,1,273,1,1,1,0,0
105063,1,273,1,2,1,0,0
105063,1,273,1,3,1,0,0
105063,1,273,1,4,4,230,491
105063,1,273,1,5,4,200,492
105063,1,273,1,6,7,179,514
105063,1,273,1,7,7,129,491
105063,1,273,1,8,9,118,223
105062,1,273,1,1,1,0,0
105062,1,273,1,2,4,245,489
105062,1,273,1,3,4,204,492
105062,1,273,1,4,7,167,493
105062,1,273,1,5,7,125,463
105065,1,308,1,1,9,307,56
105065,1,308,1,2,4,221,492
105065,1,308,1,3,4,201,491
105065,1,308,1,4,7,156,540
105065,1,308,1,5,7,127,555
105064,1,242,2,1,9,279,7
105064,1,242,2,2,7,170,492
105064,1,242,2,3,7,139,492
105064,1,242,2,4,7,108,531
105067,1,307,1,1,9,314,7
105067,1,307,1,2,4,266,492
105067,1,307,1,3,4,229,549
105067,1,307,1,4,4,198,372
105067,1,307,1,5,7,141,536
105067,1,307,1,6,9,128,209
105066,1,344,1,1,4,284,612
105066,1,344,1,2,4,233,612
105066,1,344,1,3,4,198,369
105066,1,344,1,4,7,135,477
105069,1,416,1,1,0,376,2
105069,1,416,1,2,4,356,613
105069,1,416,1,3,4,317,612
105069,1,416,1,4,9,317,12
105069,1,416,1,5,4,274,370
105069,1,416,1,6,4,201,439
105069,1,416,1,7,7,124,462
105068,1,356,1,1,9,351,9
105068,1,356,1,2,4,269,609
105068,1,356,1,3,4,222,549
105068,1,356,1,4,4,188,370
105068,1,356,1,5,7,131,542
105071,1,468,1,1,9,469,14
105071,1,468,1,2,4,397,608
105071,1,468,1,3,9,393,11
105071,1,468,1,4,4,354,490
105071,1,468,1,5,9,353,7
105071,1,468,1,6,4,279,612
105071,1,468,1,7,4,216,370
105070,1,285,1,1,9,292,12
105070,1,285,1,2,4,237,369
105070,1,285,1,3,9,233,124
105070,1,285,1,4,7,158,500
105070,1,285,1,5,7,144,466
105070,1,285,1,6,7,123,461
105073,1,333,1,1,9,349,12
105073,1,333,1,2,4,281,613
105073,1,333,1,3,4,253,369
105073,1,333,1,4,7,170,479
105072,1,251,1,1,9,275,10
105072,1,251,1,2,4,234,370
105072,1,251,1,3,4,204,371
105072,1,251,1,4,7,165,522
105072,1,251,1,5,7,132,533
105075,1,292,1,1,1,0,0
105075,1,292,1,2,1,0,0
105075,1,292,1,3,9,271,6
105075,1,292,1,4,4,237,492
105075,1,292,1,5,4,205,492
105075,1,292,1,6,7,167,481
105075,1,292,1,7,7,117,560
105074,1,115,2,1,9,111,246
105077,1,294,1,1,4,238,492
105077,1,294,1,2,4,209,492
105077,1,294,1,3,7,166,515
105077,1,294,1,4,7,131,508
105077,1,294,1,5,9,74,476
105076,1,365,2,1,9,352,159
105079,1,354,1,1,9,381,8
105079,1,354,1,2,4,302,612
105079,1,354,1,3,4,253,611
105079,1,354,1,4,4,184,492
105079,1,354,1,5,7,105,527
105078,1,199,2,1,7,168,530
105078,1,199,2,2,7,144,544
105078,1,199,2,3,7,118,562
105081,1,468,1,1,9,480,10
105081,1,468,1,2,4,385,609
105081,1,468,1,3,4,352,611
105081,1,468,1,4,4,273,612
105081,1,468,1,5,4,212,369
105081,1,468,1,6,9,129,148
105080,1,245,1,1,4,234,369
105080,1,245,1,2,7,163,519
105080,1,245,1,3,7,140,471
105080,1,245,1,4,7,98,469
105083,1,201,2,1,7,158,490
105083,1,201,2,2,7,139,484
105083,1,201,2,3,7,113,522
105083,1,201,2,4,7,81,492
105082,1,376,1,1,4,295,610
105082,1,376,1,2,9,295,29
105082,1,376,1,3,4,234,491
105082,1,376,1,4,4,194,370
105082,1,376,1,5,7,138,555
105085,1,413,1,1,4,355,610
105085,1,413,1,2,4,292,610
105085,1,413,1,3,9,286,11
105085,1,413,1,4,4,208,371
105085,1,413,1,5,7,119,527
105084,1,455,1,1,9,443,8
105084,1,455,1,2,4,369,609
105084,1,455,1,3,9,369,13
105084,1,455,1,4,4,320,612
105084,1,455,1,5,4,250,370
105084,1,455,1,6,4,181,466
105084,1,455,1,7,7,107,436
105087,1,130,2,1,7,92,443
105086,1,271,1,1,0,0,2
105086,1,271,1,2,9,262,364
105086,1,271,1,3,4,262,369
105086,1,271,1,4,4,221,492
105086,1,271,1,5,4,210,369
105086,1,271,1,6,7,154,467
105086,1,271,1,7,9,66,487
105089,1,423,1,1,9,433,4
105089,1,423,1,2,4,363,614
105089,1,423,1,3,9,296,155
105089,1,423,1,4,4,258,492
105089,1,423,1,5,4,207,438
105088,1,259,1,1,4,227,611
105088,1,259,1,2,4,196,491
105088,1,259,1,3,7,120,558
105088,1,259,1,4,9,120,197
105091,1,386,1,1,9,397,15
105091,1,386,1,2,4,327,612
105091,1,386,1,3,4,283,612
105091,1,386,1,4,4,231,491
105091,1,386,1,5,7,136,535
105090,1,380,1,1,4,331,612
105090,1,380,1,2,4,294,612
105090,1,380,1,3,4,224,492
105090,1,380,1,4,9,219,15
105090,1,380,1,5,9,182,236
105093,1,332,1,1,9,353,6
105093,1,332,1,2,4,279,611
105093,1,332,1,3,4,237,611
105093,1,332,1,4,9,235,25
105093,1,332,1,5,4,182,370
105093,1,332,1,6,7,115,511
105092,1,319,1,1,9,339,14
105092,1,319,1,2,4,265,612
105092,1,319,1,3,4,223,611
105092,1,319,1,4,4,182,370
105092,1,319,1,5,7,120,444
105095,1,278,1,1,9,258,7
105095,1,278,1,2,4,203,492
105094,1,300,1,1,4,240,492
105094,1,300,1,2,4,212,372
105097,1,223,2,1,9,174,603
